route_id,source,destination,variant,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week,hour_of_day
50,Secunderabad,Kukatpally,B,16651.4,46.897,29.69,26.71,32.4,73.91,2.73,1,0,8.449,0.355063,2,11
105,Dilsukhnagar,Airport,C,32101.42,87.839,32.02,28.11,34.55,59.16,1.58,0,0,9.851,0.365458,4,14
62,Uppal,Hitech City,B,19370.74,46.184,29.28,25.82,30.91,86.37,2.09,0,0,6.867,0.419425,1,7
121,Airport,Banjara Hills,A,30090.18,35.585,31.22,25.68,33.38,91.16,3.67,0,1,1.892,0.845581,6,14
8,Hyderabad,Banjara Hills,B,6720.19,19.821,36.46,33.64,39.32,43.06,9.07,0,0,8.494,0.339051,3,17
22,Hyderabad,LB Nagar,A,9601.06,15.743,35.21,31.52,38.67,74.03,8.49,0,0,3.148,0.609843,3,10
53,Secunderabad,Banjara Hills,B,17436.55,30.904,34.75,32.18,36.1,74.21,2.22,2,0,6.381,0.564209,3,11
72,Uppal,Financial District,C,24937.62,50.048,32.22,26.23,34.31,72.42,10.62,0,1,7.225,0.498273,6,22
11,Hyderabad,Secunderabad,B,7151.82,15.552,25.54,21.97,29.13,87.03,6.83,0,0,5.219,0.459865,1,12
9,Hyderabad,Banjara Hills,C,7570.68,22.518,26.38,23.12,29.54,83.02,5.27,0,0,12.849,0.336203,5,8
80,Madhapur,BHEL,B,24767.51,75.348,28.45,24.24,30.56,41.83,3.22,2,0,13.142,0.328709,5,18
86,KPHB,Hitech City,B,25681.27,62.937,26.73,23.72,30.44,77.99,0.59,0,0,7.058,0.408049,4,10
34,Gachibowli,Banjara Hills,A,11963.52,12.319,23.25,18.98,25.87,90.98,3.47,0,0,1.648,0.971138,5,11
102,LB Nagar,Banjara Hills,C,33469.18,74.355,29.11,25.33,32.67,40.32,1.04,1,0,9.997,0.450128,4,11
21,Hyderabad,Uppal,C,10414.3,26.909,27.13,23.66,28.39,88.26,8.65,1,0,11.627,0.387018,4,4
42,Gachibowli,Kondapur,C,17431.47,77.091,25.89,22.11,28.75,88.02,3.44,0,0,19.105,0.226116,5,19
125,Airport,Madhapur,B,35270.51,70.869,28.57,23.42,30.27,62.6,3.69,1,0,6.028,0.497683,3,2
75,Madhapur,Jubilee Hills,C,26608.62,59.168,33.04,30.99,36.34,80.43,9.97,0,0,8.005,0.449712,2,6
50,Secunderabad,Kukatpally,B,16545.01,51.762,31.49,29.31,34.48,90.65,11.7,3,0,13.14,0.319638,1,3
69,Uppal,Secunderabad,C,25088.21,58.981,29.98,24.9,31.76,85.43,12.92,0,1,8.463,0.425359,7,15
124,Airport,Madhapur,A,31050.22,40.003,24.94,20.87,27.56,69.83,5.1,1,1,2.577,0.776193,6,23
63,Uppal,Hitech City,C,23190.95,57.307,36.01,33.43,37.27,78.5,5.41,0,0,8.896,0.404681,3,11
103,Dilsukhnagar,Airport,A,25963.09,41.084,30.02,27.89,33.11,80.95,1.72,1,0,3.798,0.631945,5,7
75,Madhapur,Jubilee Hills,C,26958.7,51.681,34.06,31.86,36.55,45.88,4.2,0,1,6.901,0.521632,7,1
124,Airport,Madhapur,A,30806.59,42.514,33.65,29.4,36.79,62.91,9.74,1,0,2.76,0.724624,3,1
124,Airport,Madhapur,A,31353.23,46.502,23.35,19.06,24.69,79.1,6.57,1,0,2.966,0.674229,5,2
8,Hyderabad,Banjara Hills,B,6592.96,17.53,24.79,19.06,28.73,78.14,0.63,1,0,7.977,0.376087,5,2
61,Uppal,Hitech City,A,17695.3,24.423,29.14,24.65,31.64,41.66,4.35,2,0,3.312,0.724529,2,0
108,Dilsukhnagar,Hitech City,C,31615.71,62.812,35.12,31.4,37.87,57.37,9.27,0,1,7.152,0.503336,6,13
113,Kondapur,Financial District,B,31447.59,59.026,33.23,31.09,35.04,40.02,5.42,0,1,5.406,0.532779,6,10
73,Madhapur,Jubilee Hills,A,20418.45,33.289,36.68,32.64,38.59,69.12,3.56,0,0,3.13,0.613362,3,8
75,Madhapur,Jubilee Hills,C,26529.41,55.697,25.27,22.76,28.12,90.27,17.17,0,1,7.558,0.476321,7,5
1,Hyderabad,Gachibowli,A,5618.1,7.262,27.48,25.27,31.36,81.46,7.57,0,0,2.068,0.773663,1,2
36,Gachibowli,Banjara Hills,C,15129.71,38.989,28.77,26.65,31.94,79.9,14.14,0,0,9.277,0.388047,1,1
120,Airport,Gachibowli,C,34889.48,159.499,33.78,29.13,35.55,81.14,2.99,0,0,19.749,0.218745,2,18
128,Jubilee Hills,Banjara Hills,B,34586.84,92.063,27.93,24.99,31.82,71.5,11.49,0,0,7.666,0.375687,3,9
116,Kondapur,Jubilee Hills,B,32948.44,96.614,27.12,22.32,29.62,52.75,2.68,0,0,8.445,0.341031,1,18
62,Uppal,Hitech City,B,18899.29,49.786,23.64,21.5,24.69,54.54,2.52,0,0,7.587,0.379614,3,9
102,LB Nagar,Banjara Hills,C,33085.98,68.849,29.14,23.29,31.38,59.15,13.88,0,1,7.491,0.480556,7,11
44,Gachibowli,Financial District,B,14884.54,34.483,31.52,29.05,33.93,36.79,8.0,1,0,6.95,0.431648,1,0
4,Hyderabad,Madhapur,A,5611.83,6.746,24.9,21.95,27.04,60.89,10.73,1,1,2.404,0.831862,6,12
21,Hyderabad,Uppal,C,10367.39,24.948,30.69,28.08,33.47,77.48,1.95,1,1,10.829,0.415564,6,0
15,Hyderabad,Begumpet,C,9722.53,23.653,34.65,31.87,37.17,68.95,6.4,2,1,13.137,0.411049,6,3
101,LB Nagar,Banjara Hills,B,27409.92,62.451,31.21,28.54,33.46,52.76,2.3,1,0,8.202,0.4389,5,17
50,Secunderabad,Kukatpally,B,16799.15,34.743,27.05,23.77,28.45,72.0,8.67,0,1,4.964,0.483522,6,3
108,Dilsukhnagar,Hitech City,C,31528.08,110.102,31.82,26.63,34.2,80.23,6.55,0,0,15.086,0.286353,3,18
14,Hyderabad,Begumpet,B,8148.3,12.104,31.0,27.07,33.74,77.65,8.15,1,1,4.456,0.67319,6,12
116,Kondapur,Jubilee Hills,B,32623.73,73.098,35.73,31.0,38.11,80.13,9.11,0,0,5.378,0.446301,1,0
115,Kondapur,Jubilee Hills,A,29400.5,37.336,32.74,27.91,34.09,61.64,8.64,1,0,2.54,0.787453,5,22
124,Airport,Madhapur,A,31066.47,35.336,29.47,25.8,31.69,45.83,0.95,0,1,1.82,0.879162,6,1
120,Airport,Gachibowli,C,35195.17,98.846,26.31,23.58,29.88,70.19,4.81,0,1,10.111,0.356062,6,0
36,Gachibowli,Banjara Hills,C,15002.45,54.508,23.03,17.1,24.78,37.45,4.78,2,0,23.544,0.275232,5,7
5,Hyderabad,Madhapur,B,5943.52,8.099,23.15,20.87,25.47,54.82,11.35,0,1,3.271,0.733829,7,16
11,Hyderabad,Secunderabad,B,7500.29,21.976,34.54,28.71,37.97,81.35,5.6,1,0,10.548,0.3413,4,9
26,Hyderabad,Dilsukhnagar,B,11124.21,18.376,35.14,29.97,38.72,74.03,7.02,1,0,4.956,0.605358,1,3
107,Dilsukhnagar,Hitech City,B,30770.11,55.83,28.71,25.4,32.38,89.89,0.66,1,0,5.443,0.55114,4,15
39,Gachibowli,Airport,C,15469.88,48.814,25.47,20.9,26.63,81.38,10.36,1,0,14.199,0.316915,3,5
130,Jubilee Hills,Kondapur,A,33383.39,51.644,22.78,18.07,25.87,47.71,3.72,3,0,5.198,0.646413,1,9
121,Airport,Banjara Hills,A,30289.99,43.359,28.48,25.94,32.16,77.18,4.21,1,0,2.863,0.698584,4,12
127,Jubilee Hills,Banjara Hills,A,32791.26,48.995,25.98,20.11,29.21,52.35,5.56,3,0,4.184,0.669279,2,21
114,Kondapur,Financial District,C,33574.16,129.223,33.69,31.62,35.92,49.56,9.5,0,0,16.627,0.259816,5,20
87,KPHB,Hitech City,C,27696.04,72.089,28.57,25.03,30.97,65.39,2.57,0,0,9.37,0.384192,5,1
68,Uppal,Secunderabad,B,19959.88,35.817,27.28,22.0,28.95,90.4,5.41,1,0,5.383,0.557281,3,11
55,Secunderabad,Gachibowli,A,16510.1,21.76,29.46,23.96,32.1,60.66,5.24,2,1,3.796,0.758744,7,17
98,LB Nagar,Hitech City,B,27754.34,48.081,23.95,20.75,26.52,76.03,6.51,0,0,4.158,0.577238,4,22
45,Gachibowli,Financial District,C,16396.42,55.679,24.73,20.41,26.51,49.25,11.11,1,0,15.281,0.294481,3,4
65,Uppal,Gachibowli,B,19892.19,45.016,27.81,22.1,29.57,80.13,5.71,0,1,6.517,0.441892,7,20
120,Airport,Gachibowli,C,34844.73,99.069,26.28,20.31,29.6,51.5,4.06,0,1,10.235,0.351724,6,1
111,Dilsukhnagar,Gachibowli,C,32118.76,134.182,34.55,32.15,37.99,59.79,9.45,0,1,18.048,0.239366,7,20
97,LB Nagar,Hitech City,A,25907.18,36.756,30.72,26.06,33.28,61.96,4.04,3,1,3.973,0.704845,6,2
89,KPHB,Begumpet,B,24966.45,51.766,24.53,22.03,27.48,87.54,10.96,0,1,4.976,0.48229,7,4
52,Secunderabad,Banjara Hills,A,15761.3,22.151,31.31,25.96,34.67,87.51,7.39,0,0,2.249,0.711549,5,16
24,Hyderabad,LB Nagar,C,12016.63,45.369,31.56,28.73,34.89,42.48,6.2,0,0,16.31,0.264865,3,8
12,Hyderabad,Secunderabad,C,8540.31,14.12,24.2,20.08,27.24,72.97,1.16,1,1,7.44,0.604825,7,6
37,Gachibowli,Airport,A,12016.12,14.334,30.4,26.89,31.76,64.66,3.84,0,1,2.29,0.838281,6,18
115,Kondapur,Jubilee Hills,A,28956.49,36.863,24.71,20.26,26.98,85.26,3.37,2,0,3.055,0.78551,3,3
61,Uppal,Hitech City,A,17658.06,22.187,31.79,28.13,33.7,57.72,10.87,1,0,2.513,0.795866,3,0
71,Uppal,Financial District,B,21321.94,40.499,33.59,30.49,35.62,45.88,14.2,0,0,4.559,0.526483,1,5
110,Dilsukhnagar,Gachibowli,B,31054.03,59.189,27.67,24.14,31.19,40.27,1.34,0,0,5.489,0.524658,1,8
48,Secunderabad,Hitech City,C,19233.73,50.13,30.49,27.67,33.38,49.28,3.54,0,1,9.383,0.383678,6,21
110,Dilsukhnagar,Gachibowli,B,31091.56,45.765,24.1,20.04,25.92,39.94,10.59,0,0,3.533,0.679381,5,13
14,Hyderabad,Begumpet,B,8317.93,17.866,25.93,20.57,27.06,81.52,6.59,3,0,10.825,0.465585,2,9
104,Dilsukhnagar,Airport,B,30370.77,59.529,25.79,20.15,29.52,62.18,7.63,2,0,7.056,0.510181,3,1
57,Secunderabad,Gachibowli,C,20266.21,84.397,29.3,25.56,31.01,52.53,2.95,0,0,17.99,0.240128,4,17
17,Hyderabad,Kukatpally,B,8543.53,13.684,34.42,28.76,36.41,58.06,6.41,0,1,3.844,0.624363,6,23
80,Madhapur,BHEL,B,24741.98,50.381,26.62,22.64,29.29,40.57,9.92,1,1,6.109,0.491099,6,2
120,Airport,Gachibowli,C,34948.47,140.912,36.08,31.29,39.88,65.77,9.84,0,1,17.418,0.248016,6,7
42,Gachibowli,Kondapur,C,17038.24,54.307,30.68,26.96,31.96,63.23,4.33,0,0,11.475,0.313738,2,4
45,Gachibowli,Financial District,C,16613.2,70.561,33.76,30.49,35.22,41.11,9.44,0,0,18.348,0.235444,3,7
83,Madhapur,KPHB,B,23707.43,56.07,28.12,25.63,31.96,86.33,15.22,0,0,5.676,0.42282,3,13
103,Dilsukhnagar,Airport,A,26243.65,36.758,26.58,24.06,28.8,90.65,6.57,1,1,3.362,0.713956,6,20
34,Gachibowli,Banjara Hills,A,11665.15,13.497,36.69,33.98,38.82,45.75,4.54,0,0,2.221,0.864281,2,20
25,Hyderabad,Dilsukhnagar,A,9891.51,14.001,26.48,21.8,30.39,71.22,8.65,3,0,3.963,0.706472,1,12
97,LB Nagar,Hitech City,A,25779.46,44.252,27.31,24.19,29.03,76.89,9.71,0,0,3.296,0.582559,2,9
53,Secunderabad,Banjara Hills,B,17548.88,30.336,31.25,28.5,34.07,75.28,0.79,1,0,5.186,0.578492,2,16
82,Madhapur,KPHB,A,22928.24,40.134,24.92,19.15,27.6,76.19,7.07,3,0,5.881,0.571297,5,20
50,Secunderabad,Kukatpally,B,16548.29,39.06,35.85,31.39,37.23,55.19,8.0,0,0,5.665,0.423659,2,11
87,KPHB,Hitech City,C,27680.71,99.614,36.83,31.14,37.88,59.29,12.91,2,0,23.319,0.27788,2,9
101,LB Nagar,Banjara Hills,B,27420.96,46.049,26.39,23.47,27.44,82.89,5.24,0,0,4.03,0.595471,2,0
1,Hyderabad,Gachibowli,A,5207.8,7.524,34.69,32.02,38.0,73.34,5.83,1,0,2.89,0.692143,5,4
36,Gachibowli,Banjara Hills,C,15433.02,36.604,35.84,30.2,37.48,84.98,10.05,0,0,8.538,0.421624,5,2
34,Gachibowli,Banjara Hills,A,11723.47,14.196,30.87,26.38,33.41,72.01,2.49,1,0,2.906,0.825801,1,8
46,Secunderabad,Hitech City,A,14691.65,20.991,23.45,17.94,25.23,83.58,4.3,0,0,2.286,0.699913,1,5
132,Jubilee Hills,Kondapur,C,34902.0,59.329,30.9,27.48,32.66,86.36,5.59,0,1,6.12,0.588279,7,2
122,Airport,Banjara Hills,B,33643.64,73.643,34.23,32.0,37.61,68.05,10.94,0,0,5.253,0.456845,3,13
109,Dilsukhnagar,Gachibowli,A,27850.07,39.537,26.47,21.38,29.46,78.86,6.77,1,0,2.839,0.704405,4,16
40,Gachibowli,Kondapur,A,13668.11,15.848,26.48,23.56,27.68,52.76,5.48,0,0,1.855,0.862471,3,12
82,Madhapur,KPHB,A,23037.38,29.613,25.89,22.56,28.02,70.07,3.01,1,1,2.571,0.777954,6,6
122,Airport,Banjara Hills,B,34050.24,86.118,23.73,18.08,25.45,49.83,1.12,3,0,10.622,0.395393,4,11
10,Hyderabad,Secunderabad,A,6736.3,6.779,29.76,24.67,32.64,50.78,2.39,0,0,1.932,0.993764,5,7
116,Kondapur,Jubilee Hills,B,32987.5,77.405,24.58,20.44,27.27,60.88,3.69,0,0,5.632,0.426165,1,3
64,Uppal,Gachibowli,A,18884.42,36.597,23.69,20.34,27.25,66.02,12.8,0,1,3.721,0.516005,7,10
29,Hyderabad,Hitech City,B,11871.81,21.303,34.18,28.38,36.74,76.35,0.24,0,1,5.168,0.55729,7,17
87,KPHB,Hitech City,C,27704.44,72.882,31.23,26.68,33.41,48.86,9.64,2,0,14.206,0.380127,4,16
41,Gachibowli,Kondapur,B,14096.56,32.745,31.63,28.69,33.97,51.54,9.34,0,1,6.69,0.430492,7,17
1,Hyderabad,Gachibowli,A,5229.7,7.506,28.79,24.35,32.29,45.36,1.23,0,1,2.756,0.696725,7,8
81,Madhapur,BHEL,C,27182.11,83.945,24.81,19.76,27.83,74.52,8.26,0,0,11.118,0.323807,1,23
14,Hyderabad,Begumpet,B,8286.07,12.923,35.05,31.48,38.48,50.75,7.18,1,0,4.679,0.641173,3,16
96,LB Nagar,Gachibowli,C,32035.35,92.052,29.28,24.37,32.14,47.61,7.39,0,0,12.413,0.348015,1,7
88,KPHB,Begumpet,A,24350.18,36.869,26.15,21.86,27.47,53.98,10.94,1,0,3.028,0.660446,5,1
62,Uppal,Hitech City,B,19103.06,39.466,30.68,27.94,33.34,90.44,7.47,1,0,6.198,0.484034,5,3
48,Secunderabad,Hitech City,C,19275.78,74.482,31.25,27.94,34.1,74.96,7.12,0,0,16.693,0.258798,4,10
122,Airport,Banjara Hills,B,33957.41,78.618,29.13,24.39,32.08,59.26,6.56,2,0,8.335,0.431928,5,2
40,Gachibowli,Kondapur,A,13501.76,17.17,30.73,25.84,34.04,83.0,0.24,0,0,2.035,0.786351,5,11
16,Hyderabad,Kukatpally,A,8284.56,12.513,36.44,32.32,37.94,91.42,7.16,3,0,5.075,0.662093,5,17
102,LB Nagar,Banjara Hills,C,33097.4,74.539,21.92,19.64,23.99,49.87,6.94,1,0,10.135,0.444026,3,3
79,Madhapur,BHEL,A,22195.15,26.065,30.87,27.29,31.92,43.73,5.52,1,1,2.349,0.851535,7,22
82,Madhapur,KPHB,A,23227.65,37.355,31.18,27.52,32.59,65.44,8.77,1,0,3.86,0.621807,1,10
13,Hyderabad,Begumpet,A,8224.73,11.94,30.09,25.54,33.3,48.6,17.91,3,1,4.878,0.688814,6,9
72,Uppal,Financial District,C,25432.69,81.413,33.43,28.48,35.19,63.42,8.79,1,1,17.286,0.312392,7,9
121,Airport,Banjara Hills,A,30414.65,39.397,30.6,27.31,33.16,46.09,3.38,0,0,2.073,0.772002,5,6
79,Madhapur,BHEL,A,22488.85,29.29,32.46,27.74,34.38,71.13,6.41,0,0,2.084,0.7678,1,0
95,LB Nagar,Gachibowli,B,26237.54,39.098,36.82,33.32,39.21,67.54,1.7,1,1,4.47,0.671072,6,13
13,Hyderabad,Begumpet,A,8052.06,9.21,33.41,27.69,36.08,75.45,3.31,1,1,2.288,0.874314,6,3
77,Madhapur,Airport,B,23414.88,57.097,23.97,19.7,25.73,75.25,9.35,2,0,8.779,0.41009,5,11
106,Dilsukhnagar,Hitech City,A,28811.38,31.708,29.4,24.66,31.65,57.54,8.99,0,1,1.761,0.908651,7,3
91,KPHB,Airport,A,24166.37,38.057,34.27,31.69,35.71,42.92,6.68,3,0,5.291,0.635012,2,20
19,Hyderabad,Uppal,A,8782.96,10.416,28.96,26.25,30.82,84.4,12.04,0,1,2.277,0.843225,7,7
12,Hyderabad,Secunderabad,C,8294.72,14.494,29.09,24.13,30.91,80.33,9.12,0,0,6.291,0.572267,5,16
36,Gachibowli,Banjara Hills,C,15024.27,39.595,31.08,25.52,33.49,70.07,11.19,0,0,9.488,0.379447,2,3
23,Hyderabad,LB Nagar,B,9854.11,28.245,31.35,27.59,35.11,50.74,2.25,1,0,10.319,0.34888,3,18
51,Secunderabad,Kukatpally,C,18827.7,55.259,25.78,23.71,27.54,67.82,11.53,0,0,10.566,0.340718,5,21
6,Hyderabad,Madhapur,C,6894.62,18.704,22.65,16.79,25.39,66.08,4.95,0,1,11.719,0.368626,7,8
13,Hyderabad,Begumpet,A,7872.11,11.085,26.05,22.85,29.38,58.22,2.95,0,0,2.253,0.710133,2,0
125,Airport,Madhapur,B,35266.05,67.229,28.04,24.32,30.06,84.34,13.46,1,0,5.719,0.524564,2,5
92,KPHB,Airport,B,27411.37,63.502,31.1,27.31,34.25,49.0,6.09,2,0,10.008,0.43166,5,20
17,Hyderabad,Kukatpally,B,8543.67,18.323,24.21,21.61,25.61,48.45,3.99,0,0,6.177,0.466276,5,10
76,Madhapur,Airport,A,21287.87,29.72,31.01,27.27,34.49,88.07,6.74,0,0,2.681,0.716271,1,20
68,Uppal,Secunderabad,B,19879.48,44.656,29.53,25.25,33.52,61.84,0.22,0,0,6.469,0.445168,2,8
22,Hyderabad,LB Nagar,A,9555.89,12.449,36.81,32.71,40.61,47.25,4.28,1,0,2.606,0.767581,2,0
107,Dilsukhnagar,Hitech City,B,31288.32,50.334,27.68,23.21,29.37,60.65,7.91,0,0,3.861,0.621619,4,21
45,Gachibowli,Financial District,C,16720.66,54.234,34.48,31.51,35.71,61.37,14.03,0,0,11.677,0.308306,2,13
113,Kondapur,Financial District,B,31434.4,59.584,28.89,23.61,31.95,89.14,6.88,1,0,5.687,0.527563,4,3
11,Hyderabad,Secunderabad,B,7313.28,21.311,26.7,23.87,28.3,75.78,9.31,0,0,8.392,0.343171,3,18
50,Secunderabad,Kukatpally,B,16751.99,58.585,25.16,22.63,28.14,45.3,6.4,2,0,15.108,0.285945,1,20
41,Gachibowli,Kondapur,B,14023.22,34.851,30.66,25.72,32.49,50.37,4.11,0,0,7.157,0.402377,1,8
98,LB Nagar,Hitech City,B,27886.95,47.201,24.59,19.84,27.16,70.18,15.38,0,0,4.062,0.590815,2,2
34,Gachibowli,Banjara Hills,A,11747.84,12.392,31.31,25.89,32.73,64.52,3.54,1,0,2.11,0.948036,5,13
67,Uppal,Secunderabad,A,19373.5,33.323,26.06,22.99,29.44,44.13,0.08,1,0,3.44,0.581389,2,4
41,Gachibowli,Kondapur,B,13742.79,40.627,34.93,32.25,37.93,46.86,6.15,3,1,14.899,0.33827,6,20
86,KPHB,Hitech City,B,25599.77,58.819,26.11,22.93,29.24,72.21,8.62,0,1,6.617,0.435226,7,9
65,Uppal,Gachibowli,B,19941.69,49.814,30.3,27.87,32.98,63.71,5.4,0,0,7.194,0.400324,2,8
30,Hyderabad,Hitech City,C,12657.21,38.568,32.27,28.92,35.78,83.53,2.09,1,0,13.712,0.328181,3,22
88,KPHB,Begumpet,A,24347.29,32.195,24.54,19.35,26.01,55.69,9.37,1,1,2.645,0.756233,7,21
131,Jubilee Hills,Kondapur,B,35076.18,85.088,34.43,31.08,36.79,80.18,10.37,0,0,6.986,0.412236,1,19
103,Dilsukhnagar,Airport,A,26080.17,38.696,32.49,27.36,35.09,82.3,5.69,2,0,3.561,0.673972,2,6
92,KPHB,Airport,B,26953.15,43.718,33.16,30.3,34.86,45.87,7.37,0,0,3.893,0.61652,3,11
37,Gachibowli,Airport,A,12228.8,14.65,28.39,24.04,30.0,43.03,6.49,0,0,1.917,0.83475,5,11
71,Uppal,Financial District,B,21312.09,52.349,27.08,24.31,30.62,53.05,8.33,1,0,8.843,0.407119,3,9
99,LB Nagar,Hitech City,C,30258.77,77.676,30.68,25.55,32.64,72.05,5.49,0,0,11.09,0.389553,4,18
27,Hyderabad,Dilsukhnagar,C,12131.96,29.882,31.91,28.26,34.41,70.88,0.88,3,1,15.517,0.406002,7,13
96,LB Nagar,Gachibowli,C,31921.46,69.403,25.37,22.35,27.92,42.25,1.99,1,0,9.784,0.459941,5,22
22,Hyderabad,LB Nagar,A,9533.35,14.467,34.4,30.53,35.6,75.81,7.38,2,0,4.371,0.658963,1,9
101,LB Nagar,Banjara Hills,B,27625.71,45.347,35.02,32.84,38.42,64.03,7.01,0,1,3.94,0.609209,6,23
70,Uppal,Financial District,A,20385.72,31.569,28.75,23.85,31.36,69.46,4.53,1,0,3.097,0.645748,1,1
82,Madhapur,KPHB,A,23089.13,37.282,25.09,19.11,26.35,77.76,7.71,1,0,3.875,0.61931,5,18
39,Gachibowli,Airport,C,15199.69,40.012,30.66,26.85,34.35,72.49,9.4,0,0,9.477,0.379878,4,11
49,Secunderabad,Kukatpally,A,15328.67,16.941,25.7,23.7,27.49,82.13,11.11,0,1,1.768,0.904839,7,23
89,KPHB,Begumpet,B,25063.84,61.589,31.14,27.51,33.45,78.5,5.88,1,0,7.372,0.406955,2,1
51,Secunderabad,Kukatpally,C,19104.77,46.682,31.37,26.42,34.28,44.57,6.96,0,0,8.796,0.409255,5,5
114,Kondapur,Financial District,C,33417.98,143.953,33.08,27.35,36.82,57.62,4.33,1,0,23.261,0.232146,3,20
15,Hyderabad,Begumpet,C,9682.05,34.653,35.37,29.87,38.27,77.87,10.96,1,0,19.327,0.279403,5,20
117,Kondapur,Jubilee Hills,C,34257.63,102.75,28.89,23.2,30.3,64.33,0.98,2,1,19.436,0.333409,6,17
4,Hyderabad,Madhapur,A,5806.54,8.794,27.6,23.14,28.97,64.31,3.16,1,0,3.635,0.660253,3,17
92,KPHB,Airport,B,27112.83,48.92,33.46,28.52,37.37,59.04,4.03,0,0,4.33,0.554225,5,1
101,LB Nagar,Banjara Hills,B,27636.23,50.046,29.77,26.48,33.06,46.79,14.01,0,0,4.346,0.552217,4,1
89,KPHB,Begumpet,B,25128.7,50.572,30.91,27.26,34.59,58.9,6.27,0,0,4.83,0.496894,5,0
69,Uppal,Secunderabad,C,25324.28,74.428,27.81,24.56,31.81,46.86,4.35,1,0,13.225,0.340253,1,13
18,Hyderabad,Kukatpally,C,9393.43,32.56,35.49,32.21,37.48,51.46,9.83,0,1,14.974,0.288495,6,19
89,KPHB,Begumpet,B,24996.92,48.873,23.86,19.11,27.55,75.31,6.32,0,1,4.692,0.511469,6,14
17,Hyderabad,Kukatpally,B,8579.73,18.834,32.92,28.41,35.74,45.93,2.53,0,0,6.322,0.455538,2,19
105,Dilsukhnagar,Airport,C,32130.62,108.064,26.61,21.58,28.6,92.67,3.17,2,0,18.162,0.29733,3,12
3,Hyderabad,Gachibowli,C,5799.19,20.504,22.37,17.13,24.98,54.85,8.66,0,1,15.274,0.282828,7,10
50,Secunderabad,Kukatpally,B,16702.13,39.148,28.3,23.34,30.02,68.35,2.51,1,1,7.032,0.426642,7,6
84,Madhapur,KPHB,C,26861.94,78.642,24.1,18.6,26.61,44.79,3.69,1,1,15.809,0.341573,6,7
88,KPHB,Begumpet,A,24534.68,29.843,30.73,26.92,33.37,70.92,1.97,0,1,1.946,0.822118,6,23
93,KPHB,Airport,C,28661.54,91.883,29.51,26.77,31.95,71.17,4.47,0,0,11.541,0.311936,3,4
76,Madhapur,Airport,A,21554.85,29.128,35.13,31.21,38.35,59.51,5.24,0,0,2.162,0.740017,4,12
70,Uppal,Financial District,A,20321.38,32.564,24.7,21.78,28.44,67.58,11.68,2,0,3.846,0.62405,2,1
121,Airport,Banjara Hills,A,30198.82,37.981,24.75,21.49,27.31,57.5,9.56,0,1,2.012,0.795108,6,23
5,Hyderabad,Madhapur,B,5848.59,12.223,26.52,22.61,29.0,59.5,7.07,2,1,9.029,0.478476,6,19
98,LB Nagar,Hitech City,B,27964.61,61.729,26.35,22.65,27.6,63.65,8.37,0,0,6.357,0.453019,4,17
46,Secunderabad,Hitech City,A,14578.56,21.683,25.61,21.24,28.28,44.73,5.79,1,0,2.975,0.672356,5,15
59,Secunderabad,Begumpet,B,17921.46,32.04,26.16,23.76,29.97,47.23,0.81,1,1,5.363,0.559345,7,5
92,KPHB,Airport,B,27308.96,47.083,30.06,27.94,33.05,40.96,2.51,1,0,5.172,0.580013,4,5
26,Hyderabad,Dilsukhnagar,B,10984.38,18.197,27.1,23.46,29.76,80.71,5.61,0,0,3.976,0.603645,5,22
33,Gachibowli,Madhapur,C,14039.54,40.071,32.36,29.51,34.24,83.29,4.72,1,1,15.412,0.350367,7,17
97,LB Nagar,Hitech City,A,26195.69,39.275,30.85,26.58,32.32,72.09,9.23,2,0,3.598,0.666983,5,16
82,Madhapur,KPHB,A,23303.1,32.658,34.16,30.94,36.14,43.44,6.85,0,0,2.242,0.71355,2,6
100,LB Nagar,Banjara Hills,A,26805.62,37.019,27.72,24.97,31.62,53.79,7.43,2,0,3.314,0.72411,1,23
65,Uppal,Gachibowli,B,20313.21,38.497,34.24,31.43,36.42,64.95,5.02,1,1,5.685,0.527662,6,22
39,Gachibowli,Airport,C,15485.04,45.234,35.47,33.32,39.03,58.69,8.29,2,0,15.774,0.34233,2,5
35,Gachibowli,Banjara Hills,B,12158.7,20.406,36.52,33.43,39.5,77.41,11.12,1,0,5.035,0.595831,2,6
14,Hyderabad,Begumpet,B,8133.95,13.065,27.36,24.21,31.1,57.95,3.22,2,0,5.782,0.622581,1,21
33,Gachibowli,Madhapur,C,14028.29,41.576,35.11,33.01,39.03,48.38,8.22,1,0,16.004,0.337414,4,8
132,Jubilee Hills,Kondapur,C,34840.99,81.124,30.26,24.29,32.99,75.47,5.42,1,0,10.478,0.42948,5,6
75,Madhapur,Jubilee Hills,C,26315.95,75.999,26.17,21.59,27.75,62.7,5.8,0,0,12.476,0.346268,5,7
65,Uppal,Gachibowli,B,20078.42,37.231,31.02,25.55,32.11,61.71,3.03,1,0,5.563,0.539298,3,6
74,Madhapur,Jubilee Hills,B,21180.12,56.438,29.93,26.91,32.18,85.99,5.55,0,0,7.674,0.375281,4,17
70,Uppal,Financial District,A,20540.44,30.341,34.43,31.65,38.33,71.6,10.22,0,0,2.363,0.676993,1,16
