source,destination,route_id,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week
Hyderabad,HITEC City,2.0,0.413345,0.514292,0.743611,0.642987,0.755919,0.52111,0.091648,0.950941,0,0.41076,1.944416,4
Hyderabad,HITEC City,2.0,0.354427,0.352315,0.733715,0.731975,0.863772,0.542794,0.055915,1.0,1,0.207122,2.838362,7
Hyderabad,HITEC City,2.0,0.382875,0.25385,0.772481,0.650589,0.75184,0.501382,0.084773,0.920495,1,0.39994,3.939312,6
Hyderabad,HITEC City,2.0,0.484775,0.468305,0.553714,0.51192,0.847592,0.314863,0.055505,0.033614,0,0.566921,2.135357,1
Hyderabad,HITEC City,2.0,0.504367,0.461586,0.663534,0.596739,0.81573,0.429449,0.203646,0.0,0,0.355499,2.166437,5
Hyderabad,HITEC City,2.0,0.419309,0.371709,0.660399,0.580074,0.772317,0.343351,0.158781,0.0,1,0.288648,2.690273,7
Hyderabad,HITEC City,2.0,0.478638,0.534237,0.471845,0.522007,0.670106,0.409572,0.193434,0.933348,0,0.482211,1.871825,5
Hyderabad,HITEC City,2.0,0.534305,0.37754,0.499771,0.445106,0.598506,0.317298,0.262435,0.969765,1,0.255571,2.648717,7
Hyderabad,HITEC City,2.0,0.402064,0.751752,0.601001,0.601216,0.671283,0.431027,0.193238,0.976064,0,0.53243,1.330223,2
Hyderabad,HITEC City,2.0,0.427954,0.490403,0.703649,0.627114,0.923431,0.492932,0.160243,0.959387,0,0.570532,2.039137,4
Hyderabad,HITEC City,2.0,0.565023,0.675698,0.704295,0.494469,0.877287,0.424748,0.192356,1.0,0,0.596504,1.479949,1
Hyderabad,HITEC City,2.0,0.44044,0.620415,0.668307,0.575046,0.819763,0.464053,0.220643,0.914637,0,0.663353,1.611822,3
Hyderabad,HITEC City,2.0,0.495312,0.584014,0.96683,0.824981,0.773786,0.449971,0.153947,1.0,0,0.553249,1.712284,3
Hyderabad,HITEC City,2.0,0.506683,0.55237,1.0,0.925446,0.890624,0.425228,0.249058,0.992398,0,0.571419,1.810377,2
Hyderabad,HITEC City,2.0,0.472378,0.626227,0.995649,0.90153,0.783508,0.475976,0.137831,0.984483,0,0.547671,1.596862,2
Hyderabad,HITEC City,2.0,0.52162,0.542725,0.942269,0.900647,0.40799,0.623258,0.227688,0.517385,0,0.466006,1.842551,5
Hyderabad,HITEC City,2.0,0.559726,0.382147,0.832608,0.974748,0.304673,0.542904,0.160067,0.521733,1,0.30414,2.616789,7
Hyderabad,HITEC City,2.0,0.482833,0.611003,0.847112,0.984805,0.406424,0.787453,0.192191,0.565636,0,0.538062,1.636652,3
Hyderabad,HITEC City,2.0,0.531309,0.58003,0.790618,0.76772,0.488676,0.686484,0.497122,0.451491,0,0.547983,1.724047,4
Hyderabad,HITEC City,2.0,0.514776,0.592066,0.715118,0.826227,0.393933,0.587506,0.542164,0.487369,0,0.513936,1.688998,3
Hyderabad,HITEC City,2.0,0.55954,0.690962,0.731606,0.786473,0.402653,0.631058,0.376215,0.433513,0,0.560718,1.447255,1
Hyderabad,HITEC City,2.0,0.446252,0.523545,0.875578,0.759421,0.724005,0.420541,0.640781,0.980626,0,0.659589,1.910052,1
Hyderabad,HITEC City,2.0,0.459619,0.569032,0.908968,0.830577,0.782021,0.37343,0.676894,1.0,0,0.478405,1.757367,3
Hyderabad,HITEC City,2.0,0.407755,0.578444,0.809066,0.835413,0.705282,0.426549,0.611823,0.999677,0,0.482445,1.728772,4
Hyderabad,HITEC City,2.0,0.494813,0.448777,0.471799,0.625685,0.278158,0.173072,0.896546,0.447724,1,0.348582,2.228274,6
Hyderabad,HITEC City,2.0,0.400838,0.376575,0.462751,0.557998,0.332196,0.09135,0.862981,0.531887,1,0.402028,2.655507,6
Hyderabad,HITEC City,2.0,0.421501,0.542869,0.534979,0.610595,0.392463,0.134781,0.948393,0.560912,0,0.525966,1.842062,5
Hyderabad,HITEC City,2.0,0.463595,0.381935,0.413284,0.561029,0.509897,0.180026,0.64398,1.0,1,0.42469,2.61824,7
Hyderabad,HITEC City,2.0,0.487164,0.58349,0.563483,0.535029,0.447523,0.106916,0.513387,1.0,0,0.596868,1.713824,4
Hyderabad,HITEC City,2.0,0.478961,0.358711,0.571057,0.528561,0.468104,0.173426,0.676395,1.0,1,0.426036,2.787754,6
Hyderabad,HITEC City,3.0,0.508631,0.49165,0.388382,0.191773,0.263751,0.684527,0.197176,0.01796,0,0.568011,2.033963,3
Hyderabad,HITEC City,3.0,0.345019,0.71677,0.340209,0.335095,0.344747,0.674294,0.195069,0.0,0,0.57244,1.395145,4
Hyderabad,HITEC City,3.0,0.391666,0.524729,0.343279,0.300707,0.39013,0.68941,0.159482,0.0,0,0.560959,1.90574,5
Hyderabad,HITEC City,3.0,0.469246,0.630604,0.273093,0.14645,0.17934,0.452527,0.154195,0.0,0,0.57408,1.585778,5
Hyderabad,HITEC City,3.0,0.421045,0.787131,0.153574,0.143692,0.172932,0.341636,0.050637,0.036128,0,0.905252,1.270435,1
Hyderabad,HITEC City,3.0,0.437828,0.933131,0.244074,0.237303,0.301037,0.421663,0.0,0.0,0,0.774026,1.07166,1
Hyderabad,HITEC City,3.0,0.421658,0.511383,0.248347,0.320857,0.224592,0.500494,0.312563,1.0,1,0.457978,1.955478,6
Hyderabad,HITEC City,3.0,0.470558,0.760979,0.261663,0.291685,0.107199,0.548735,0.252255,1.0,0,0.660882,1.314094,4
Hyderabad,HITEC City,3.0,0.392623,0.492981,0.337551,0.226334,0.306538,0.562097,0.34466,0.963399,1,0.316215,2.028472,7
Hyderabad,HITEC City,3.0,0.473487,0.366539,0.384404,0.249201,0.288983,0.578393,0.321364,0.932048,1,0.319051,2.728216,7
Hyderabad,HITEC City,3.0,0.432366,0.49272,0.372005,0.259752,0.373183,0.504596,0.362751,0.983487,0,0.535614,2.029545,2
Hyderabad,HITEC City,3.0,0.553883,0.648987,0.307824,0.304234,0.421009,0.496545,0.22145,1.0,0,0.549564,1.540861,3
Hyderabad,HITEC City,3.0,0.547951,0.420449,0.465173,0.562669,0.336076,0.590737,0.155126,0.945411,1,0.275913,2.378404,7
Hyderabad,HITEC City,3.0,0.627791,0.423552,0.527082,0.431252,0.394307,0.643828,0.151092,0.994423,1,0.327228,2.360981,6
Hyderabad,HITEC City,3.0,0.530759,0.625351,0.554096,0.498856,0.535075,0.734372,0.086859,1.0,0,0.396631,1.5991,4
Hyderabad,HITEC City,3.0,0.475609,0.652809,0.718243,0.677424,0.794565,0.668995,0.081699,1.0,0,0.631892,1.531839,3
Hyderabad,HITEC City,3.0,0.449702,0.808337,0.78671,0.658813,0.798956,0.5726,0.142756,0.999528,0,0.452572,1.237107,1
Hyderabad,HITEC City,3.0,0.561317,0.620356,0.747064,0.692487,0.763187,0.45628,0.090311,1.0,0,0.490814,1.611974,4
Hyderabad,HITEC City,3.0,0.461454,0.549353,0.617134,0.623416,0.80655,0.21808,0.070288,0.016,0,0.539093,1.820321,5
Hyderabad,HITEC City,3.0,0.456212,0.392973,0.602766,0.581625,0.747227,0.279997,0.210293,0.0,1,0.330317,2.544699,6
Hyderabad,HITEC City,3.0,0.401523,0.32511,0.646541,0.526215,0.845559,0.304965,0.10242,0.0,1,0.341744,3.07587,7
Hyderabad,HITEC City,3.0,0.521152,0.344802,0.650372,0.472211,0.625653,0.409031,0.082765,1.0,1,0.288689,2.900204,7
Hyderabad,HITEC City,3.0,0.471641,0.582589,0.541552,0.446526,0.720117,0.433153,0.220862,1.0,0,0.457875,1.716474,4
Hyderabad,HITEC City,3.0,0.478141,0.499065,0.581803,0.442302,0.747492,0.348868,0.189235,1.0,0,0.422074,2.003744,3
Hyderabad,HITEC City,3.0,0.499265,0.497267,0.766692,0.569059,0.920993,0.328373,0.09929,1.0,0,0.511871,2.010989,3
Hyderabad,HITEC City,3.0,0.481693,0.536417,0.690128,0.614866,0.835405,0.306983,0.0,1.0,1,0.316026,1.864217,6
Hyderabad,HITEC City,3.0,0.456332,0.394396,0.800238,0.549113,0.872529,0.34032,0.024916,1.0,1,0.306911,2.535518,7
Hyderabad,HITEC City,3.0,0.44147,0.388799,0.824921,0.771394,0.810773,0.548419,0.157698,0.946588,1,0.275667,2.572018,7
Hyderabad,HITEC City,3.0,0.454601,0.613091,0.831518,0.792455,0.8735,0.520769,0.127418,0.985429,0,0.484811,1.631077,4
Hyderabad,HITEC City,3.0,0.519202,0.565294,0.842741,0.765726,0.800891,0.478597,0.176051,0.953698,0,0.61584,1.768989,4
Hyderabad,HITEC City,3.0,0.539403,0.727018,0.895008,0.918685,0.450691,0.665314,0.164485,0.512525,0,0.549176,1.375481,1
Hyderabad,HITEC City,3.0,0.390382,0.572294,0.847233,1.0,0.395149,0.693318,0.214105,0.493267,0,0.523475,1.747349,4
Hyderabad,HITEC City,3.0,0.470778,0.771795,0.826312,0.986828,0.399636,0.693024,0.194806,0.564676,0,0.725689,1.295678,1
Hyderabad,HITEC City,3.0,0.440797,0.720794,0.576546,0.727429,0.388676,0.657123,0.492964,0.472983,0,0.602755,1.387357,1
Hyderabad,HITEC City,3.0,0.386865,0.622433,0.699776,0.738646,0.430663,0.729287,0.356052,0.569354,0,0.605826,1.606595,1
Hyderabad,HITEC City,3.0,0.491062,0.428986,0.78279,0.769237,0.485324,0.673214,0.39349,0.516535,1,0.454946,2.331072,6
Hyderabad,HITEC City,3.0,0.615992,0.807021,0.746159,0.815602,0.781731,0.428231,0.621792,1.0,0,0.802027,1.239123,1
Hyderabad,HITEC City,3.0,0.486423,0.686124,0.761512,0.803696,0.795141,0.326975,0.637879,1.0,0,0.732079,1.457459,4
Hyderabad,HITEC City,3.0,0.555362,0.705577,0.832714,0.824542,0.743035,0.356334,0.665028,1.0,0,0.780466,1.417278,4
Hyderabad,HITEC City,3.0,0.481321,0.474465,0.48894,0.576476,0.375824,0.113572,0.914792,0.481495,0,0.607385,2.107632,2
Hyderabad,HITEC City,3.0,0.52266,0.509347,0.491688,0.660385,0.352384,0.101538,0.870352,0.467972,0,0.526068,1.963293,5
Hyderabad,HITEC City,3.0,0.443231,0.542992,0.614458,0.669088,0.346996,0.118662,0.878466,0.469867,0,0.574265,1.841645,2
Hyderabad,HITEC City,3.0,0.378432,0.615465,0.613307,0.630679,0.397929,0.137119,0.781159,1.0,0,0.742239,1.624786,4
Hyderabad,HITEC City,3.0,0.467292,0.397611,0.551243,0.527239,0.456987,0.078974,0.712055,0.961633,1,0.410142,2.515016,7
Hyderabad,HITEC City,3.0,0.482609,0.559834,0.484875,0.547718,0.504799,0.119496,0.685845,0.966338,0,0.695966,1.786242,3
